has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,processing_time_days,target_binary,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,284,1982,808.582,1,39,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,0,1935,1989,112881.33,1,68,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2098,2010,7794.05,1,40,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,3223,1997,7113.47,1,36,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2771,1975,100786.62,1,28,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,2147,1986,87390.54,1,51,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,2543,2014,93644.17,1,33,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,155999,2003,118555.6,1,29,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,3592,1950,114512.69,1,65,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,5504,1996,59125.18,1,41,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,2216,2000,26325.98,1,44,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,2871,2009,56606.54,1,65,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,2509,2003,51886.04,1,55,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1720,1995,62112.22,1,35,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,1760,1997,63108.03,1,39,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,-25,1980,39452.99,1,24,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1,1025,2005,80580.97,1,52,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,109,2008,37291.82,1,45,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,2901,1971,95974.61,1,48,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,4449,1963,21846.43,1,64,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,4280,2004,61147.07,1,40,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,1,2223,2013,120148.75,1,30,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1667,2007,206941.23,0,42,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,5260,1994,91689.54,1,27,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,365,1896,76214.85,1,50,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1243,1998,65458.88,1,55,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,1721,2009,62730.52,1,43,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,517,1949,21651.43,1,47,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,3266,2007,102598.35,1,43,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,955,1998,56422.81,1,59,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1310,2007,141372.27,1,40,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,2854,1843,138642.17,1,21,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,230,1925,143628.65,1,49,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,2374,2006,35760.36,1,57,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,4241,1998,3456.8,1,55,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,69469,1974,42469.25,1,35,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,5425,1855,45614.3,1,35,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,2733,1960,108458.31,1,45,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3664,1931,62950.34,1,46,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,1546,1850,162990.52,1,42,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2486,1906,84521.88,1,71,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1233,2001,141129.7,0,22,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1681,1999,85218.35,1,70,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1608,2009,118.84,1,53,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0,4349,1998,154428.88,0,25,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1764,1961,65108.59,1,42,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,1,4440,1998,21001.69,1,57,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,769,1951,57370.96,1,45,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,2443,1958,99714.22,1,26,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,3725,2009,139424.83,1,41,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,2061,1995,20951.91,1,39,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,216,1909,66329.37,1,50,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,3489,2007,88447.6,1,51,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,433,1912,123018.45,1,25,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1932,1989,165.2722,1,37,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,572,1847,12800.02,1,44,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,306,1975,103390.44,0,32,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,623,2007,25419.59,1,30,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2288,2011,82385.6,1,29,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1,3370,2007,42761.33,1,53,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,875,1983,98119.94,1,48,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2586,1997,2007.26,1,31,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,661,2006,84899.65,1,49,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,2337,1996,26813.7,1,68,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1672,1998,367.31,1,34,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,717,1948,116370.47,1,20,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1017,1975,32086.09,1,48,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1624,2000,205084.59,1,45,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1,3891,1931,45860.87,1,36,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,1,2009,2005,69741.05,1,52,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3268,2012,101371.21,1,54,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1312,1998,93644.47,1,18,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,229,2005,248.01,1,32,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,2597,1945,155042.99,1,71,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,2114,1977,596.2488,1,52,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,48369,2007,53304.04,1,43,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,2609,1991,34738.65,1,64,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,4265,1997,69375.0,1,35,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,533,1978,30066.16,1,55,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,4574,2006,67204.54,1,53,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1,954,1988,56065.53,1,51,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3831,2010,18035.36,1,34,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1778,1983,100850.52,1,51,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,29453,2005,133586.58,1,40,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,652,1913,24968.7,0,54,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,2170,1998,115801.09,1,30,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,3550,2012,268.1379,1,31,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1761,1995,667.4133,1,40,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
